,TransactionID,CustomerID,Gender,Age,Quantity,Price,PurchaseDate,TotalAmount,City_Bengaluru,City_Chennai,City_Delhi,City_Hyderabad,City_Jaipur,City_Kolkata,City_Lucknow,City_Mumbai,City_Pune,ProductCategory_Books,ProductCategory_Electronics,ProductCategory_Fashion,ProductCategory_Furniture,ProductCategory_Groceries,ProductCategory_Sports,PaymentMode_Cash,PaymentMode_UPI,PaymentMode_Wallet,AgeGroup,Month,DayOfWeek
942,T00943,C5806,Other,31,1,-1.0007156644696766,2023-04-19,-1.0914810980442917,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,26-40,4,Wednesday
943,T00944,C6873,Male,61,1,-0.9639301090498625,2023-06-04,-1.082364112002912,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,60+,6,Sunday
944,T00945,C7141,Female,45,2,0.15449225861794597,2023-08-11,-0.3291608036612301,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,41-60,8,Friday
945,T00946,C8056,Male,24,3,-0.8380103231897298,2023-02-17,-0.5910988256962563,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,18-25,2,Friday
946,T00947,C3385,Other,31,4,1.6895817828678792,2023-06-23,2.14469829333624,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,26-40,6,Friday
947,T00948,C5000,Other,52,3,0.6992014446421159,2023-07-16,0.5518556359144103,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,41-60,7,Sunday
948,T00949,C9702,Male,62,2,0.8937404396507479,2023-12-01,0.03727190454037959,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,60+,12,Friday
949,T00950,C7751,Female,65,2,-0.9865673739235943,2023-04-03,-0.8947645915360591,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,60+,4,Monday
950,T00951,C3950,Male,67,4,1.3280929594154756,2023-08-06,1.7863306112481585,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,60+,8,Sunday
951,T00952,C3785,Female,45,2,1.3620488567260731,2023-03-19,0.2694043952862797,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,41-60,3,Sunday
952,T00953,C3868,Female,59,1,-0.30179011149320933,2023-05-26,-0.9182583632580762,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,41-60,5,Friday
953,T00954,C2293,Female,70,2,1.6535036419753693,2023-06-09,0.4138735587112205,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,60+,6,Friday
954,T00955,C7267,Male,22,5,1.0741311441132977,2023-07-18,2.2384980535696664,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,18-25,7,Tuesday
955,T00956,C4945,Female,65,4,1.1441651823164052,2023-12-12,1.6039908904205633,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,60+,12,Tuesday
956,T00957,C9153,Male,61,3,-0.06975814653745904,2023-09-04,-0.01988458487288584,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,60+,9,Monday
957,T00958,C3344,Male,27,2,0.17005537821863653,2023-01-18,-0.32144643085698565,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,26-40,1,Wednesday
958,T00959,C4804,Male,19,3,1.1017203106781583,2023-05-14,0.8511382353881652,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,18-25,5,Sunday
959,T00960,C8555,Other,47,3,-0.38667985476970335,2023-08-04,-0.2555236087116243,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,41-60,8,Friday
960,T00961,C5161,Other,63,1,-1.1634210057496235,2023-04-02,-1.1318062286119328,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,60+,4,Sunday
961,T00962,C8529,Other,39,5,-0.16667393677812303,2023-03-25,0.7008832923600411,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,26-40,3,Saturday
962,T00963,C5183,Female,20,4,0.020790912957467902,2023-07-23,0.490315980135097,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,18-25,7,Sunday
963,T00964,C1153,Other,23,3,-1.2157696807701281,2023-12-16,-0.8719721264326097,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,18-25,12,Saturday
964,T00965,C8622,Other,22,1,0.34973866815388216,2023-09-22,-0.7567825143328692,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,18-25,9,Friday
965,T00966,C5712,Other,21,2,1.5410247321340147,2023-02-24,0.3581196825350904,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,18-25,2,Friday
966,T00967,C9955,Female,29,3,-0.29117889358364757,2023-08-27,-0.1845163135816473,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,26-40,8,Sunday
967,T00968,C3588,Male,68,3,-0.5026958372475785,2023-02-12,-0.3417843227954482,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,60+,2,Sunday
968,T00969,C2210,Other,34,2,-1.2433588473349886,2023-06-27,-1.022051742806092,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,26-40,6,Tuesday
969,T00970,C8237,Male,53,2,-1.2603367959902874,2023-12-18,-1.030467422228904,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,41-60,12,Monday
970,T00971,C6661,Male,22,5,1.1703395198266575,2023-02-21,2.357720178726171,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,18-25,2,Tuesday
971,T00972,C5901,Male,54,1,-1.3466413683213898,2023-12-02,-1.17721583216419,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,41-60,12,Saturday
972,T00973,C7951,Male,70,2,-0.4644954527731562,2023-07-27,-0.6359824492845874,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,60+,7,Thursday
973,T00974,C5097,Other,32,2,-1.6197033758607788,2023-01-07,-1.2085993033450932,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,26-40,1,Saturday
974,T00975,C8484,Female,34,5,-0.44327301695403265,2023-03-24,0.3581196825350904,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,26-40,3,Friday
975,T00976,C5949,Other,44,4,1.0175379819289683,2023-06-13,1.4784570056969497,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,41-60,6,Tuesday
976,T00977,C4263,Female,42,5,0.5357886888348649,2023-03-07,1.5713801326571666,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,41-60,3,Tuesday
977,T00978,C7302,Other,46,3,-0.6066857727612837,2023-10-22,-0.41910337749253423,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,41-60,10,Sunday
978,T00979,C8916,Other,58,2,1.1300168917703228,2023-09-17,0.15439010984118115,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,41-60,9,Sunday
979,T00980,C2747,Male,43,4,-1.0898498949099953,2023-07-16,-0.6107354110161511,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,41-60,7,Sunday
980,T00981,C4886,Female,45,1,0.2768749718415581,2023-12-18,-0.7748411597609869,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,41-60,12,Monday
981,T00982,C7248,Other,38,1,-0.48642530311958376,2023-08-21,-0.9640186201196169,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,26-40,8,Monday
982,T00983,C6881,Female,19,4,1.7263673382876934,2023-01-06,2.181166237501759,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,18-25,1,Friday
983,T00984,C5847,Female,42,1,1.3620488567260731,2023-09-06,-0.5058900715402839,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,41-60,9,Wednesday
984,T00985,C5837,Other,61,2,1.282818429668012,2023-12-01,0.2301312246464899,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,60+,12,Friday
985,T00986,C1359,Female,25,1,0.12053636130734835,2023-12-10,-0.8135883504368508,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,18-25,12,Sunday
986,T00987,C7484,Other,52,2,0.11133997245239484,2023-07-25,-0.3505506555275441,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,41-60,7,Tuesday
987,T00988,C5497,Other,18,2,0.9354778967616908,2023-08-05,0.05796044978812597,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,18-25,8,Saturday
988,T00989,C1132,Male,59,2,-0.8033470113518281,2023-01-28,-0.8039453844315453,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,41-60,1,Saturday
989,T00990,C1803,Male,64,1,1.227640096538291,2023-06-05,-0.5392021359222484,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,60+,6,Monday
990,T00991,C9138,Female,57,2,-1.0834831641642584,2023-08-06,-0.9428040949079448,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,41-60,8,Sunday
991,T00992,C5689,Male,22,5,-0.942000258703435,2023-05-13,-0.25990677507767224,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,18-25,5,Saturday
992,T00993,C4770,Female,66,5,-0.4277098973533421,2023-11-21,0.3774056145457015,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,60+,11,Tuesday
993,T00994,C6772,Other,65,2,0.4112837320293403,2023-03-01,-0.20187365239119723,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,60+,3,Wednesday
994,T00995,C4588,Male,55,2,0.5386183469440813,2023-11-06,-0.13875605672010657,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,41-60,11,Monday
995,T00996,C4115,Other,20,5,0.9262815079067372,2023-08-19,2.0552816994688614,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,18-25,8,Saturday
996,T00997,C5106,Male,62,1,1.2799887715587956,2023-09-15,-0.5262279634787465,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,60+,9,Friday
997,T00998,C3240,Male,22,4,-0.5189663713755731,2023-07-10,-0.04478096983203827,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,18-25,7,Monday
998,T00999,C2591,Male,40,4,0.6235080902205753,2023-08-31,1.0878292191547552,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,26-40,8,Thursday
999,T01000,C1645,Other,50,3,-0.6066857727612837,2023-12-31,-0.41910337749253423,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,41-60,12,Sunday
1000,T01001,C6061,Female,24,2,-1.2978297659374056,2023-06-21,-1.0490520476209473,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,18-25,6,Wednesday
1001,T01002,C8222,Male,36,2,-0.08532126613814961,2023-10-01,-0.4480322755084508,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,26-40,10,Sunday
1002,T01003,C1546,Other,68,2,0.7557946068264452,2023-07-06,-0.031105490769968623,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,60+,7,Thursday
1003,T01004,C6977,Female,61,4,-0.7439241910582822,2023-02-27,-0.2677964745365586,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,60+,2,Monday
1004,T01005,C3153,Female,37,2,0.0844582204148384,2023-04-02,-0.3638754812803299,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,26-40,4,Sunday
1005,T01006,C2476,Male,56,5,1.6492591548115445,2023-08-06,2.951200904689065,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,41-60,8,Sunday
1006,T01007,C5835,Other,23,2,-1.1039981854560776,2023-09-30,-0.952973040877176,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,18-25,9,Saturday
1007,T01008,C6352,Other,36,3,-0.8422548103535545,2023-07-16,-0.5942547054798109,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,26-40,7,Sunday
1008,T01009,C7807,Female,66,3,0.9758005248180255,2023-12-12,0.7575138018093808,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,60+,12,Tuesday
1009,T01010,C3877,Other,46,5,-1.0749941898366089,2023-02-10,-0.42471383044107563,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,41-60,2,Friday
1010,T01011,C4289,Female,42,4,-1.057308826654006,2023-03-18,-0.5784753065620382,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,41-60,3,Saturday
1011,T01012,C3165,Female,43,2,-0.30179011149320933,2023-01-04,-0.555332188149305,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,41-60,1,Wednesday
1012,T01013,C9837,Female,70,3,-1.5998957690962634,2023-06-22,-1.157579246844295,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,60+,6,Thursday
1013,T01014,C6994,Male,60,4,0.9750931102907213,2023-12-29,1.4363786085828893,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,41-60,12,Friday
1014,T01015,C9697,Other,19,1,-0.6116376744524125,2023-10-30,-0.9950514379912365,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,18-25,10,Monday
1015,T01016,C9221,Male,48,3,-0.14969598812282423,2023-05-13,-0.0793203207964962,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,41-60,5,Saturday
1016,T01017,C5465,Female,28,4,-1.529861730893156,2023-04-12,-1.0469481277652444,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,26-40,4,Wednesday
1017,T01018,C3695,Other,52,4,1.06422734073104,2023-09-21,1.524743242522416,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,41-60,9,Thursday
1018,T01019,C5210,Other,32,2,1.3811490489632843,2023-11-11,0.27887203463694327,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,26-40,11,Saturday
1019,T01020,C8894,Female,26,4,0.9276963369613456,2023-08-21,1.389391065138855,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,26-40,8,Monday
1020,T01021,C5835,Other,65,4,0.34407935193544925,2023-08-11,0.8108131048205239,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,60+,8,Friday
1021,T01022,C6549,Female,43,4,-0.1567701333958654,2023-01-25,0.3142880188746108,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,41-60,1,Wednesday
1022,T01023,C2886,Female,68,5,-1.0099120533246302,2023-08-26,-0.3440635693057931,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,60+,8,Saturday
1023,T01024,C8673,Female,69,5,1.4936279588046388,2023-05-25,2.7583415845829546,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,60+,5,Thursday
1024,T01025,C2233,Female,52,4,-1.208695535497087,2023-01-21,-0.7285549229355204,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,41-60,1,Saturday
1025,T01026,C3306,Other,36,2,0.35822764248153155,2023-03-04,-0.228172650587485,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,26-40,3,Saturday
1026,T01027,C4696,Male,58,4,0.8046062092104292,2023-09-08,1.2673637135080797,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,41-60,9,Friday
1027,T01028,C7511,Other,27,1,-0.4666176963550685,2023-08-24,-0.9591094737896432,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,26-40,8,Thursday
1028,T01029,C6992,Male,37,4,-0.8231546181163434,2023-07-07,-0.34634281581613807,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,26-40,7,Friday
1029,T01030,C2479,Other,61,4,0.6044078979833641,2023-01-26,1.068893940453428,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,60+,1,Thursday
1030,T01031,C7464,Female,68,1,1.214199220519513,2023-11-03,-0.5425333423604448,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,60+,11,Friday
1031,T01032,C1228,Other,64,3,0.8010691365739087,2023-12-18,0.6275967507197191,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,60+,12,Monday
1032,T01033,C5332,Other,59,5,1.2474477033028062,2023-07-09,2.4532732055060165,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,41-60,7,Sunday
1033,T01034,C9791,Other,41,5,0.23796717283983174,2023-05-10,1.202317524635928,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,41-60,5,Wednesday
1034,T01035,C3024,Female,18,2,-1.3876714109050285,2023-08-06,-1.0935850178999946,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,18-25,8,Sunday
1035,T01036,C8451,Male,53,5,0.8619067859220627,2023-06-22,1.9755080716067885,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,41-60,6,Thursday
1036,T01037,C7038,Other,53,2,-0.11574009081222662,2023-12-12,-0.4631103678076558,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,41-60,12,Tuesday
1037,T01038,C5295,Female,27,3,0.44736187292185026,2023-06-01,0.3646067687568414,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,26-40,6,Thursday
1038,T01039,C7242,Male,25,4,-1.1287576939117216,2023-01-13,-0.6493072750373732,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,18-25,1,Friday
1039,T01040,C7086,Female,20,4,-1.4110160903060642,2023-10-05,-0.9291286158458751,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,18-25,10,Thursday
1040,T01041,C2775,Male,18,3,0.5209329837614785,2023-05-17,0.41930868500512,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,18-25,5,Wednesday
1041,T01042,C4830,Female,54,4,0.7529649487172287,2023-04-02,1.2161683303526396,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,41-60,4,Sunday
1042,T01043,C8724,Female,56,3,-0.5720224609233819,2023-05-31,-0.39333035926017224,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,41-60,5,Wednesday
1043,T01044,C1410,Female,43,4,0.0080574514659938,2023-07-02,0.4776924610008788,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,41-60,7,Sunday
1044,T01045,C6374,Female,52,5,-0.5981967984336343,2023-08-02,0.16613699570218968,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,41-60,8,Wednesday
1045,T01046,C4626,Female,53,5,0.6376563807666576,2023-01-09,1.697615323999348,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,41-60,1,Monday
1046,T01047,C2035,Other,23,4,-0.6717679092732624,2023-08-17,-0.19626319944265583,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,18-25,8,Thursday
1047,T01048,C8606,Other,37,1,1.7468823595795127,2023-06-16,-0.41051237141508023,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,26-40,6,Friday
1048,T01049,C5951,Male,31,3,-0.09663989857501547,2023-06-02,-0.03987182350206455,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,26-40,6,Friday
1049,T01050,C7689,Other,65,2,1.373367489162939,2023-11-22,0.2750148482348211,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,60+,11,Wednesday
1050,T01051,C2911,Female,65,4,1.1646802036082247,2023-01-19,1.624328782359026,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,60+,1,Thursday
1051,T01052,C3290,Female,64,2,1.3097001817055685,2023-11-02,0.24345605039927573,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,60+,11,Thursday
1052,T01053,C1742,Other,40,2,0.8166322561745992,2023-02-27,-0.0009493061715586434,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,26-40,2,Monday
1053,T01054,C1609,Male,31,2,-1.062968142872439,2023-07-02,-0.9326351489387135,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,26-40,7,Sunday
1054,T01055,C5986,Male,44,1,-1.4067716031422397,2023-01-19,-1.192118597808753,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,41-60,1,Thursday
1055,T01056,C9071,Male,59,1,-0.25297850910922526,2023-09-30,-0.9061608240877838,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,41-60,9,Saturday
1056,T01057,C2902,Other,50,5,-1.0523569249628772,2023-07-22,-0.3966615656983687,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,41-60,7,Saturday
1057,T01058,C2592,Female,27,3,-0.4234654101895174,2023-05-08,-0.28287456683576356,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,26-40,5,Monday
1058,T01059,C4846,Male,28,4,-1.0283048310345373,2023-03-31,-0.5497217352007635,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,26-40,3,Friday
1059,T01060,C9807,Male,29,4,-1.3876714109050285,2023-02-13,-0.9059854974331419,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,26-40,2,Monday
1060,T01061,C3222,Male,32,4,-1.4888316883095172,2023-10-01,-1.0062723438883192,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,26-40,10,Sunday
1061,T01062,C7367,Female,57,4,1.6379405223746788,2023-02-18,2.0935029101807996,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,41-60,2,Saturday
1062,T01063,C8432,Female,34,3,-0.1532330607593448,2023-03-06,-0.08195022061612499,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,26-40,3,Monday
1063,T01064,C7078,Male,30,4,-0.31240132940277104,2023-03-16,0.16000056278972252,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,26-40,3,Thursday
1064,T01065,C9850,Female,25,4,-1.3141003000654004,2023-11-21,-0.8330496091021038,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,18-25,11,Tuesday
1065,T01066,C7866,Male,29,3,1.3882231942363255,2023-09-10,1.0641601207780962,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,26-40,9,Sunday
1066,T01067,C3531,Other,60,5,-1.1103649162018148,2023-08-09,-0.46854549410155527,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,41-60,8,Wednesday
1067,T01068,C7797,Male,69,1,-0.09946955668423194,2023-05-21,-0.8681149400304875,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,60+,5,Sunday
1068,T01069,C2622,Other,54,4,-0.38314278213318276,2023-06-26,0.08986990093295513,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,41-60,6,Monday
1069,T01070,C9017,Female,21,1,0.6489750132035236,2023-08-23,-0.6826193394193377,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,18-25,8,Wednesday
1070,T01071,C7686,Male,66,1,0.5754039023638954,2023-12-19,-0.7008533115020973,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,60+,12,Tuesday
1071,T01072,C5583,Female,53,4,0.5810632185823283,2023-11-13,1.0457508220406948,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,41-60,11,Monday
1072,T01073,C1536,Male,47,5,-1.1089500871472064,2023-05-05,-0.46679222755513605,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,41-60,5,Friday
1073,T01074,C7070,Other,59,2,-0.42134316660760507,2023-09-26,-0.6145925974182733,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,41-60,9,Tuesday
1074,T01075,C4559,Female,53,2,-0.14120701379517483,2023-10-19,-0.4757338869418739,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,41-60,10,Thursday
1075,T01076,C8264,Female,22,4,1.1738765924631782,2023-08-23,1.6334457684004058,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,18-25,8,Wednesday
1076,T01077,C8285,Male,36,3,-0.5034032517748825,2023-01-21,-0.34231030275937396,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,26-40,1,Saturday
1077,T01078,C4868,Female,60,3,-0.7043089775292517,2023-02-09,-0.49168861251428847,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,41-60,2,Thursday
1078,T01079,C6942,Other,22,5,-0.5161367132663567,2023-06-17,0.2678264553945024,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,18-25,6,Saturday
1079,T01080,C2627,Other,34,4,0.318612428952501,2023-07-10,0.7855660665520877,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,26-40,7,Monday
1080,T01081,C7018,Male,24,3,-0.02660586037190792,2023-01-20,0.012200192926585243,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,18-25,1,Friday
1081,T01082,C9920,Male,30,1,1.7596158210709867,2023-03-17,-0.4073564916315257,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,26-40,3,Friday
1082,T01083,C6876,Female,64,4,-0.02660586037190792,2023-11-08,0.4433284366910628,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,60+,11,Wednesday
1083,T01084,C1992,Other,55,4,-1.6777113670997164,2023-11-23,-1.1935212110458882,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,41-60,11,Thursday
1084,T01085,C7523,Female,49,2,-1.1492727152035411,2023-02-21,-0.9754148526713416,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,41-60,2,Tuesday
1085,T01086,C5520,Other,39,2,-0.6229563068892783,2023-07-15,-0.7145287905641668,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,26-40,7,Saturday
1086,T01087,C4109,Other,40,4,1.2205659512652498,2023-09-20,1.6797320052258722,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,26-40,9,Wednesday
1087,T01088,C3001,Male,26,1,1.0670569988402565,2023-02-10,-0.5790012865259639,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,26-40,2,Friday
1088,T01089,C8450,Female,60,3,0.07384700250527665,2023-06-22,0.08688934780404252,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,41-60,6,Thursday
1089,T01090,C2501,Other,59,1,-0.3131087439300752,2023-11-23,-0.9210635897323469,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,41-60,11,Thursday
1090,T01091,C4475,Male,33,2,-0.7092608792203805,2023-06-04,-0.757308494296795,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,26-40,6,Sunday
1091,T01092,C1349,Other,24,3,0.13044016468960598,2023-08-05,0.12896774491810295,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,18-25,8,Saturday
1092,T01093,C1828,Male,36,5,-1.2935852787735809,2023-07-25,-0.6955935118628397,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,26-40,7,Tuesday
1093,T01094,C6464,Male,57,4,-0.7297759005122,2023-01-12,-0.2537703421652051,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,41-60,1,Thursday
